Time_s,Pressure,LowLimit,HighLimit,Motor1,Motor2,Cycle
16.302,86,62,142,-215,-215,3
16.357,84,62,142,-215,-215,3
16.412,81,62,142,-215,-215,3
16.466,80,62,142,-215,-215,3
16.516,78,62,142,-215,-215,3
16.571,77,62,142,-215,-215,3
16.626,77,62,142,-215,-215,3
16.68,76,62,142,-215,-215,3
16.73,74,62,142,-215,-215,3
16.785,75,62,142,-215,-215,3
16.84,73,62,142,-215,-215,3
16.894,73,62,142,-215,-215,3
16.944,70,62,142,-215,-215,3
16.999,71,62,142,-215,-215,3
17.054,69,62,142,-215,-215,3
17.108,67,62,142,-215,-215,3
17.158,66,62,142,-215,-215,3
17.213,64,62,142,-215,-215,3
17.268,63,62,142,-215,-215,3
17.323,62,62,142,215,215,4
17.378,62,62,142,215,215,4
17.433,63,62,142,215,215,4
17.488,65,62,142,215,215,4
17.544,64,62,142,215,215,4
17.599,62,62,142,215,215,4
17.654,65,62,142,215,215,4
17.71,65,62,142,215,215,4
17.765,64,62,142,215,215,4
17.819,65,62,142,215,215,4
17.874,64,62,142,215,215,4
17.924,66,62,142,215,215,4
17.978,64,62,142,215,215,4
18.033,67,62,142,215,215,4
18.088,69,62,142,215,215,4
18.138,68,62,142,215,215,4
18.192,71,62,142,215,215,4
18.247,74,62,142,215,215,4
18.302,73,62,142,215,215,4
18.352,79,62,142,215,215,4
18.406,78,62,142,215,215,4
18.461,79,62,142,215,215,4
18.516,84,62,142,215,215,4
18.572,84,62,142,215,215,4
18.627,86,62,142,215,215,4
18.682,89,62,142,215,215,4
18.738,92,62,142,215,215,4
18.793,95,62,142,215,215,4
18.848,96,62,142,215,215,4
18.903,100,62,142,215,215,4
18.958,102,62,142,215,215,4
19.013,104,62,142,215,215,4
19.068,108,62,142,215,215,4
19.118,112,62,142,215,215,4
19.172,114,62,142,215,215,4
19.227,117,62,142,215,215,4
19.282,121,62,142,215,215,4
19.332,123,62,142,215,215,4
19.387,124,62,142,215,215,4
19.441,126,62,142,215,215,4
19.496,127,62,142,215,215,4
19.546,129,62,142,215,215,4
19.601,133,62,142,215,215,4
19.656,134,62,142,215,215,4
19.712,137,62,142,215,215,4
19.766,137,62,142,215,215,4
19.821,141,62,142,215,215,4
19.876,141,62,142,215,215,4
19.926,143,62,142,-215,-215,4
19.981,135,62,142,-215,-215,4
20.036,129,62,142,-215,-215,4
20.091,121,62,142,-215,-215,4
20.147,115,62,142,-215,-215,4
20.201,112,62,142,-215,-215,4
20.256,104,62,142,-215,-215,4
20.312,102,62,142,-215,-215,4
20.367,95,62,142,-215,-215,4
20.422,92,62,142,-215,-215,4
20.477,89,62,142,-215,-215,4
20.533,86,62,142,-215,-215,4
20.588,86,62,142,-215,-215,4
20.643,85,62,142,-215,-215,4
20.699,83,62,142,-215,-215,4
20.754,79,62,142,-215,-215,4
20.809,78,62,142,-215,-215,4
20.864,78,62,142,-215,-215,4
20.919,79,62,142,-215,-215,4
20.974,76,62,142,-215,-215,4
21.029,76,62,142,-215,-215,4
21.085,73,62,142,-215,-215,4
21.14,72,62,142,-215,-215,4
21.195,72,62,142,-215,-215,4
21.251,70,62,142,-215,-215,4
21.306,70,62,142,-215,-215,4
21.361,68,62,142,-215,-215,4
21.415,66,62,142,-215,-215,4
21.465,65,62,142,-215,-215,4
21.52,66,62,142,-215,-215,4
21.575,64,62,142,-215,-215,4
21.629,65,62,142,215,215,5
21.679,62,62,142,215,215,5
21.734,65,62,142,215,215,5
21.789,64,62,142,215,215,5
21.843,62,62,142,215,215,5
21.893,64,62,142,215,215,5
21.948,65,62,142,215,215,5
22.002,62,62,142,215,215,5
22.057,64,62,142,215,215,5
22.107,65,62,142,215,215,5
22.162,64,62,142,215,215,5
22.216,66,62,142,215,215,5
22.272,66,62,142,215,215,5
22.327,68,62,142,215,215,5
22.382,67,62,142,215,215,5
22.437,69,62,142,215,215,5
22.493,71,62,142,215,215,5
22.548,72,62,142,215,215,5
22.603,75,62,142,215,215,5
22.659,78,62,142,215,215,5
22.713,79,62,142,215,215,5
22.768,81,62,142,215,215,5
22.823,84,62,142,215,215,5
22.873,84,62,142,215,215,5
22.927,87,62,142,215,215,5
22.982,88,62,142,215,215,5
23.037,89,62,142,215,215,5
23.093,94,62,142,215,215,5
23.148,94,62,142,215,215,5
23.203,98,62,142,215,215,5
23.259,100,62,142,215,215,5
23.314,106,62,142,215,215,5
23.369,106,62,142,215,215,5
23.425,109,62,142,215,215,5
23.479,110,62,142,215,215,5
23.534,113,62,142,215,215,5
23.589,115,62,142,215,215,5
23.639,116,62,142,215,215,5
23.694,120,62,142,215,215,5
23.749,124,62,142,215,215,5
23.803,123,62,142,215,215,5
23.853,127,62,142,215,215,5
23.908,131,62,142,215,215,5
23.963,132,62,142,215,215,5
24.018,133,62,142,215,215,5
24.074,136,62,142,215,215,5
24.128,136,62,142,215,215,5
24.183,135,62,142,215,215,5
24.239,138,62,142,215,215,5
24.294,140,62,142,215,215,5
24.349,139,62,142,215,215,5
24.404,140,62,142,215,215,5
24.454,139,62,142,215,215,5
24.508,141,62,142,-215,-215,5
24.563,135,62,142,-215,-215,5
24.619,127,62,142,-215,-215,5
24.674,121,62,142,-215,-215,5
24.729,116,62,142,-215,-215,5
24.784,112,62,142,-215,-215,5
24.834,104,62,142,-215,-215,5
24.889,101,62,142,-215,-215,5
24.944,97,62,142,-215,-215,5
24.998,94,62,142,-215,-215,5
25.048,90,62,142,-215,-215,5
25.103,90,62,142,-215,-215,5
25.158,86,62,142,-215,-215,5
25.212,82,62,142,-215,-215,5
25.262,83,62,142,-215,-215,5
25.317,81,62,142,-215,-215,5
25.372,79,62,142,-215,-215,5
25.426,80,62,142,-215,-215,5
25.476,77,62,142,-215,-215,5
25.531,76,62,142,-215,-215,5
25.586,74,62,142,-215,-215,5
25.64,76,62,142,-215,-215,5
25.69,73,62,142,-215,-215,5
25.745,73,62,142,-215,-215,5
25.8,72,62,142,-215,-215,5
25.854,70,62,142,-215,-215,5
25.904,70,62,142,-215,-215,5
25.959,68,62,142,-215,-215,5
26.014,68,62,142,-215,-215,5
26.068,65,62,142,-215,-215,5
26.118,65,62,142,-215,-215,5
26.173,63,62,142,215,215,6
26.228,64,62,142,215,215,6
26.283,64,62,142,215,215,6
26.338,65,62,142,215,215,6
26.393,64,62,142,215,215,6
26.448,64,62,142,215,215,6
26.504,64,62,142,215,215,6
26.559,65,62,142,215,215,6
26.614,67,62,142,215,215,6
26.67,64,62,142,215,215,6
26.725,65,62,142,215,215,6
26.779,66,62,142,215,215,6
26.834,69,62,142,215,215,6
26.884,70,62,142,215,215,6
26.938,69,62,142,215,215,6
26.993,72,62,142,215,215,6
27.048,75,62,142,215,215,6
27.098,78,62,142,215,215,6
27.152,80,62,142,215,215,6
27.207,80,62,142,215,215,6
27.262,84,62,142,215,215,6
27.312,85,62,142,215,215,6
27.366,87,62,142,215,215,6
27.421,88,62,142,215,215,6
27.476,90,62,142,215,215,6
27.532,91,62,142,215,215,6
27.587,93,62,142,215,215,6
27.642,95,62,142,215,215,6
27.698,99,62,142,215,215,6
27.753,103,62,142,215,215,6
27.808,106,62,142,215,215,6
27.864,107,62,142,215,215,6
27.918,110,62,142,215,215,6
27.973,114,62,142,215,215,6
28.028,114,62,142,215,215,6
28.078,118,62,142,215,215,6
28.133,120,62,142,215,215,6
28.187,120,62,142,215,215,6
28.242,126,62,142,215,215,6
28.292,126,62,142,215,215,6
28.347,129,62,142,215,215,6
28.402,132,62,142,215,215,6
28.457,133,62,142,215,215,6
28.512,134,62,142,215,215,6
28.567,135,62,142,215,215,6
28.622,136,62,142,215,215,6
28.672,140,62,142,215,215,6
28.727,139,62,142,215,215,6
28.782,140,62,142,215,215,6
28.837,141,62,142,215,215,6
28.892,143,62,142,-215,-215,6
28.947,137,62,142,-215,-215,6
29.002,132,62,142,-215,-215,6
29.058,121,62,142,-215,-215,6
29.113,115,62,142,-215,-215,6
29.168,110,62,142,-215,-215,6
29.223,106,62,142,-215,-215,6
29.273,103,62,142,-215,-215,6
29.328,98,62,142,-215,-215,6
29.382,94,62,142,-215,-215,6
29.437,92,62,142,-215,-215,6
29.487,91,62,142,-215,-215,6
29.542,86,62,142,-215,-215,6
29.596,85,62,142,-215,-215,6
29.651,82,62,142,-215,-215,6
29.701,80,62,142,-215,-215,6
29.756,78,62,142,-215,-215,6
29.81,79,62,142,-215,-215,6
29.865,77,62,142,-215,-215,6
29.915,76,62,142,-215,-215,6
29.97,76,62,142,-215,-215,6
30.024,75,62,142,-215,-215,6
30.08,73,62,142,-215,-215,6
30.135,73,62,142,-215,-215,6
30.19,71,62,142,-215,-215,6
30.245,72,62,142,-215,-215,6
30.301,68,62,142,-215,-215,6
30.356,69,62,142,-215,-215,6
30.411,67,62,142,-215,-215,6
30.467,65,62,142,-215,-215,6
30.522,63,62,142,-215,-215,6
30.576,64,62,142,215,215,7
30.631,65,62,142,215,215,7
30.681,63,62,142,215,215,7
30.736,65,62,142,215,215,7
30.79,65,62,142,215,215,7
30.845,64,62,142,215,215,7
30.895,64,62,142,215,215,7
30.949,66,62,142,215,215,7
31.004,64,62,142,215,215,7
31.059,64,62,142,215,215,7
31.109,66,62,142,215,215,7
31.163,67,62,142,215,215,7
31.218,68,62,142,215,215,7
31.273,68,62,142,215,215,7
31.323,69,62,142,215,215,7
31.377,73,62,142,215,215,7
31.432,74,62,142,215,215,7
31.488,75,62,142,215,215,7
31.543,77,62,142,215,215,7
31.598,80,62,142,215,215,7
31.653,82,62,142,215,215,7
31.709,83,62,142,215,215,7
31.764,86,62,142,215,215,7
31.819,87,62,142,215,215,7
31.874,89,62,142,215,215,7
31.929,92,62,142,215,215,7
31.984,94,62,142,215,215,7
32.039,96,62,142,215,215,7
32.095,99,62,142,215,215,7
32.15,101,62,142,215,215,7
32.205,104,62,142,215,215,7
32.261,106,62,142,215,215,7
32.316,109,62,142,215,215,7
32.371,114,62,142,215,215,7
32.427,115,62,142,215,215,7
32.481,118,62,142,215,215,7
32.536,119,62,142,215,215,7
32.591,122,62,142,215,215,7
32.641,125,62,142,215,215,7
32.696,127,62,142,215,215,7
32.75,129,62,142,215,215,7
32.805,130,62,142,215,215,7
32.855,129,62,142,215,215,7
32.91,133,62,142,215,215,7
32.965,135,62,142,215,215,7
33.02,137,62,142,215,215,7
33.075,138,62,142,215,215,7
33.13,139,62,142,215,215,7
33.185,138,62,142,215,215,7
33.241,138,62,142,215,215,7
33.296,138,62,142,215,215,7
33.351,139,62,142,215,215,7
33.406,139,62,142,215,215,7
33.462,142,62,142,-215,-215,7
33.517,136,62,142,-215,-215,7
33.572,128,62,142,-215,-215,7
33.628,122,62,142,-215,-215,7
33.683,115,62,142,-215,-215,7
33.738,110,62,142,-215,-215,7
33.794,107,62,142,-215,-215,7
33.849,103,62,142,-215,-215,7
33.904,96,62,142,-215,-215,7
33.959,95,62,142,-215,-215,7
34.014,93,62,142,-215,-215,7
34.069,89,62,142,-215,-215,7
34.124,86,62,142,-215,-215,7
34.18,84,62,142,-215,-215,7
34.235,82,62,142,-215,-215,7
34.29,79,62,142,-215,-215,7
34.345,78,62,142,-215,-215,7
34.401,80,62,142,-215,-215,7
34.456,77,62,142,-215,-215,7
34.511,75,62,142,-215,-215,7
34.567,75,62,142,-215,-215,7
34.621,75,62,142,-215,-215,7
34.676,73,62,142,-215,-215,7
34.732,74,62,142,-215,-215,7
34.787,70,62,142,-215,-215,7
34.842,69,62,142,-215,-215,7
34.897,68,62,142,-215,-215,7
34.953,66,62,142,-215,-215,7
35.008,68,62,142,-215,-215,7
35.063,63,62,142,-215,-215,7
35.119,64,62,142,215,215,8
35.173,63,62,142,215,215,8
35.228,63,62,142,215,215,8
35.283,65,62,142,215,215,8
35.333,62,62,142,215,215,8
35.387,65,62,142,215,215,8
35.442,63,62,142,215,215,8
35.497,65,62,142,215,215,8
35.553,63,62,142,215,215,8
35.608,65,62,142,215,215,8
35.663,67,62,142,215,215,8
35.719,68,62,142,215,215,8
35.774,70,62,142,215,215,8
35.829,68,62,142,215,215,8
35.884,73,62,142,215,215,8
35.939,72,62,142,215,215,8
35.994,75,62,142,215,215,8
36.049,74,62,142,215,215,8
36.105,78,62,142,215,215,8
36.16,81,62,142,215,215,8
36.215,80,62,142,215,215,8
36.271,84,62,142,215,215,8
36.326,87,62,142,215,215,8
36.38,87,62,142,215,215,8
36.435,90,62,142,215,215,8
36.485,91,62,142,215,215,8
36.539,93,62,142,215,215,8
36.594,98,62,142,215,215,8
36.649,99,62,142,215,215,8
36.699,103,62,142,215,215,8
36.754,106,62,142,215,215,8
36.808,107,62,142,215,215,8
36.864,109,62,142,215,215,8
36.919,110,62,142,215,215,8
36.974,113,62,142,215,215,8
37.029,116,62,142,215,215,8
37.079,116,62,142,215,215,8
37.133,121,62,142,215,215,8
37.188,123,62,142,215,215,8
37.243,124,62,142,215,215,8
37.293,127,62,142,215,215,8
37.348,127,62,142,215,215,8
37.403,130,62,142,215,215,8
37.457,132,62,142,215,215,8
37.507,133,62,142,215,215,8
37.562,132,62,142,215,215,8
37.617,135,62,142,215,215,8
37.672,137,62,142,215,215,8
37.728,137,62,142,215,215,8
37.783,140,62,142,215,215,8
37.837,138,62,142,215,215,8
37.893,140,62,142,215,215,8
37.948,140,62,142,215,215,8
38.003,139,62,142,215,215,8
38.059,142,62,142,-215,-215,8
38.114,140,62,142,-215,-215,8
38.169,130,62,142,-215,-215,8
38.224,124,62,142,-215,-215,8
38.28,115,62,142,-215,-215,8
38.335,112,62,142,-215,-215,8
38.39,109,62,142,-215,-215,8
38.446,104,62,142,-215,-215,8
38.501,98,62,142,-215,-215,8
38.556,96,62,142,-215,-215,8
38.611,91,62,142,-215,-215,8
38.667,88,62,142,-215,-215,8
38.721,87,62,142,-215,-215,8
38.776,85,62,142,-215,-215,8
38.832,82,62,142,-215,-215,8
38.887,82,62,142,-215,-215,8
38.942,79,62,142,-215,-215,8
38.998,80,62,142,-215,-215,8
39.053,76,62,142,-215,-215,8
39.108,77,62,142,-215,-215,8
39.163,74,62,142,-215,-215,8
39.219,75,62,142,-215,-215,8
39.273,72,62,142,-215,-215,8
39.328,74,62,142,-215,-215,8
39.384,71,62,142,-215,-215,8
39.439,70,62,142,-215,-215,8
39.494,67,62,142,-215,-215,8
39.549,67,62,142,-215,-215,8
39.605,66,62,142,-215,-215,8
39.66,66,62,142,-215,-215,8
39.715,66,62,142,-215,-215,8
39.771,65,62,142,-215,-215,8
39.826,64,62,142,215,215,9
39.88,64,62,142,215,215,9
39.936,64,62,142,215,215,9
39.991,63,62,142,215,215,9
40.046,66,62,142,215,215,9
40.101,63,62,142,-215,-215,9
40.157,66,62,142,-215,-215,9
